vendor_key,incumbent_vendor,incumbent_uei,number_of_cyber_it_awards,total_obligated_amount,expiring_value_6_months,expiring_value_12_months,expiring_value_24_months,average_contract_value,recompete_candidate_count,incumbent_concentration_score,incumbent_vulnerability_score,vulnerability_basis,pct_value_expired,pct_value_unknown_expiration,size_standard_shift,size_standard_basis,active_recompete_candidate_count,active_value
2857,"GLOBAL HEALTHCARE EXCHANGE, LLC",KD4AVL7MQMK1,1,1369062.22,1369062.22,1369062.22,1369062.22,1369062.22,1,0.0,100.0,value_weighted_near_term_share,0.0,0.0,,insufficient determinations (<3 per NAICS cell),1,1369062.22
2858,"WILL TECHNOLOGY, INC",YH2LGZKD1JA7,3,1364772.75,0.0,0.0,0.0,454924.25,3,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
2876,POWERSCHOOL GROUP LLC,JC5ADQQRSDZ1,3,1312196.0,0.0,0.0,0.0,437398.67,3,0.0,,no_forward_book,100.0,0.0,False,"no S->O transition across 13 readable determinations — per-procurement, directional",0,0.0
2885,DIVIHN INTEGRATION INC,NJY2E3ATLXJ5,1,1297500.0,0.0,0.0,1297500.0,1297500.0,1,0.0,0.0,value_weighted_near_term_share,0.0,0.0,,insufficient determinations (<3 per NAICS cell),1,1297500.0
2887,"COMPUTER PROJECTS OF ILLINOIS, INC",V2K3G9DY63M1,3,1292961.4300000002,0.0,0.0,0.0,430987.14,3,0.0,,no_forward_book,100.0,0.0,False,"no S->O transition across 3 readable determinations — per-procurement, directional",0,0.0
2894,"STAFF TECH, INC",N28WGXH2JBM7,1,1265914.32,0.0,0.0,0.0,1265914.32,1,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
2895,OLOOP LLC,L25WQXKFDHT8,2,1264624.32,877940.64,877940.64,1264624.32,632312.16,2,0.0,69.4,value_weighted_near_term_share,0.0,0.0,,insufficient determinations (<3 per NAICS cell),2,1264624.32
2899,THE DASTON CORPORATION,U33WN6KKTTW4,2,1259345.0,0.0,0.0,0.0,629672.5,2,0.0,,no_forward_book,100.0,0.0,False,"no S->O transition across 9 readable determinations — per-procurement, directional",0,0.0
2901,"TBC INTEGRATION, INC",YB6KXXKSWAZ9,1,1258189.0,0.0,0.0,0.0,1258189.0,1,0.0,,no_forward_book,100.0,0.0,False,"no S->O transition across 4 readable determinations — per-procurement, directional",0,0.0
2902,"PHOENIX INTEGRATION, INC",NQY4DFK14JN1,2,1251564.0,0.0,0.0,0.0,625782.0,2,0.0,,no_forward_book,100.0,0.0,False,"no S->O transition across 7 readable determinations — per-procurement, directional",0,0.0
2906,"ARKLAY, LLC",ETKJBQHV6TU9,1,1236014.0,0.0,1236014.0,1236014.0,1236014.0,1,0.0,0.0,value_weighted_near_term_share,0.0,0.0,,insufficient determinations (<3 per NAICS cell),1,1236014.0
2909,APPLIED FUNDAMENTALS CONSULTING LLC,T91KCP2KDZ52,2,1226872.64,0.0,0.0,0.0,613436.32,2,0.0,0.0,value_weighted_near_term_share,0.0,0.0,,insufficient determinations (<3 per NAICS cell),1,572512.42
2950,"RSC2, INC",CE85XBTV6923,3,1139340.92,578236.8,578236.8,578236.8,379780.31,3,0.0,100.0,value_weighted_near_term_share,0.0,0.0,False,"no S->O transition across 4 readable determinations — per-procurement, directional",1,578236.8
2958,HATALOM CORP,JCLPCUFC7PB9,2,1122907.0,0.0,0.0,416488.0,561453.5,2,0.0,0.0,value_weighted_near_term_share,0.0,0.0,False,"no S->O transition across 4 readable determinations — per-procurement, directional",1,416488.0
2961,IRON MOUNTAIN INFORMATION MANAGEMENT LLC,KJB1WJG4NXS7,3,1120593.79,0.0,0.0,0.0,373531.26,3,0.0,,no_forward_book,100.0,0.0,False,"no S->O transition across 3 readable determinations — per-procurement, directional",0,0.0
2968,OCEANIT LABORATORIES INC,S6X8FST9JAM7,1,1099588.4,0.0,0.0,0.0,1099588.4,1,0.0,,no_forward_book,100.0,0.0,False,"no S->O transition across 4 readable determinations — per-procurement, directional",0,0.0
2973,CISCO SYSTEMS INC,V3JJMWE4SRC6,2,1087097.48,0.0,0.0,0.0,543548.74,2,0.0,,no_forward_book,100.0,0.0,False,"no S->O transition across 5 readable determinations — per-procurement, directional",0,0.0
2980,PUREHM U.S. INC,F93HU2JZAT79,1,1075864.68,0.0,0.0,0.0,1075864.68,1,0.0,0.0,value_weighted_near_term_share,0.0,0.0,False,"no S->O transition across 3 readable determinations — per-procurement, directional",1,1075864.68
2982,DYNAMIC PLANNING & RESPONSE LLC,S1SWK7E3VPA3,1,1071833.38,0.0,0.0,0.0,1071833.38,1,0.0,,no_forward_book,100.0,0.0,False,"no S->O transition across 4 readable determinations — per-procurement, directional",0,0.0
2983,"MELKEN SOLUTIONS, LLC",SU9DCC122AB6,2,1071315.13,0.0,0.0,0.0,535657.56,2,0.0,,no_forward_book,100.0,0.0,False,"no S->O transition across 6 readable determinations — per-procurement, directional",0,0.0
2996,CFD RESEARCH CORPORATION,V3KCP1HNFM33,1,1049965.5,0.0,0.0,0.0,1049965.5,1,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
2998,SPECTRUM COMM INC,HJLNNE9G2EM1,1,1048635.97,0.0,0.0,0.0,1048635.97,1,0.0,,no_forward_book,100.0,0.0,False,"no S->O transition across 18 readable determinations — per-procurement, directional",0,0.0
3014,"ADA CORE TECHNOLOGIES, INC",DP49VT4FA4J3,3,1025558.0,0.0,0.0,0.0,341852.67,3,0.0,,no_forward_book,100.0,0.0,True,"latest of 3 NAICS 541511 determinations is 'OTHER THAN SMALL BUSINESS' (code O, 2 total), with 1 earlier 'SMALL BUSINESS' (code S) determination(s) — per-procurement, directional",0,0.0
3015,ENFOLD SYSTEMS INC,WU58EMSH64P4,1,1020657.0,0.0,0.0,0.0,1020657.0,1,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
3019,MCDANIEL GILBERT INC,G5MHMGDJSFF8,1,1016104.02,0.0,0.0,0.0,1016104.02,1,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
3021,R & D SCIENTIFIC CORP,GYQRMPRHMJN6,2,1013127.0,0.0,0.0,0.0,506563.5,2,0.0,,no_forward_book,100.0,0.0,True,"latest of 20 NAICS 541519 determinations is 'OTHER THAN SMALL BUSINESS' (code O, 3 total), with 17 earlier 'SMALL BUSINESS' (code S) determination(s) — per-procurement, directional",0,0.0
3023,PITNEY BOWES GLOBAL FINANCIAL SERVICES LLC,HUEVKW6DAME6,1,1006732.8,1006732.8,1006732.8,1006732.8,1006732.8,1,0.0,100.0,value_weighted_near_term_share,0.0,0.0,,insufficient determinations (<3 per NAICS cell),1,1006732.8
3032,VIBRONYX INC,DS18H8GHKZD9,2,999766.0,0.0,0.0,0.0,499883.0,2,0.0,,no_forward_book,100.0,0.0,False,"no S->O transition across 5 readable determinations — per-procurement, directional",0,0.0
3035,KNOWLEDGE BASED SYSTEMS INC,YJXQFQ83DQR4,1,997081.0,0.0,0.0,0.0,997081.0,1,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
3041,INFOTECH INNOVATIONS INC,Y886R5K7XWV6,2,994802.54,340708.32,340708.32,340708.32,497401.27,2,0.0,100.0,value_weighted_near_term_share,0.0,0.0,False,"no S->O transition across 5 readable determinations — per-procurement, directional",1,340708.32
3043,"OMNICOMM SYSTEMS, INC",RC4NK2ZT1PD3,1,991821.06,0.0,0.0,0.0,991821.06,1,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
3046,"PARAGON SOFTWARE ENGINEERING, INC",UMLPAM3R42H8,2,986580.02,0.0,0.0,0.0,493290.01,2,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
3049,"ROCKET SOFTWARE, INC",EN2TK5PDXJ74,1,982854.51,0.0,0.0,0.0,982854.51,1,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
3051,"ALLSOURCE GLOBAL MANAGEMENT, LLC",M2FCNKVR2KM3,1,980220.54,0.0,0.0,0.0,980220.54,1,0.0,,no_forward_book,100.0,0.0,False,"no S->O transition across 22 readable determinations — per-procurement, directional",0,0.0
3056,KOGNITO SOLUTIONS LLC,L64KGSH1AWJ1,1,971044.0,0.0,0.0,0.0,971044.0,1,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
3070,"MID-ATLANTIC COMPUTER SERVICES, LLC",GHTVLPBYFPV4,1,942432.0,0.0,0.0,0.0,942432.0,1,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
3071,"GANS & PUGH ASSOCIATES, INC",L22ZZ3J986R7,1,940660.5,0.0,0.0,0.0,940660.5,1,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
3072,"KNOWLEDGE VORTEX, INC",DA5GG5F72B33,1,939525.52,0.0,0.0,0.0,939525.52,1,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
3074,UNIVERSITY OF SOUTHERN CALIFORNIA,G88KLJR3KYT5,1,927131.43,0.0,0.0,0.0,927131.43,1,0.0,,no_forward_book,100.0,0.0,False,"no S->O transition across 4 readable determinations — per-procurement, directional",0,0.0
3075,T I CONTRACTING LLC,F5D5M6NGMZB5,1,926041.34,0.0,0.0,0.0,926041.34,1,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
3084,"PRIMETRICA, INC",MZP3M8E9HMC6,2,909949.0,625408.0,625408.0,625408.0,454974.5,2,0.0,100.0,value_weighted_near_term_share,0.0,0.0,True,"latest of 9 NAICS 541519 determinations is 'OTHER THAN SMALL BUSINESS' (code O, 2 total), with 7 earlier 'SMALL BUSINESS' (code S) determination(s) — per-procurement, directional",1,625408.0
3107,MPIRE TECHNOLOGY GROUP INC,PCW9GCE6JKW9,1,883459.99,0.0,0.0,0.0,883459.99,1,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
3117,RED CARROT INC,MG75EJJPLFZ7,1,868230.6,0.0,0.0,868230.6,868230.6,1,0.0,0.0,value_weighted_near_term_share,0.0,0.0,,insufficient determinations (<3 per NAICS cell),1,868230.6
3118,"SK TELECOM CO.,LTD",DLEBV54N8NH1,2,865646.7,0.0,0.0,0.0,432823.35,2,0.0,,no_forward_book,100.0,0.0,False,"no S->O transition across 3 readable determinations — per-procurement, directional",0,0.0
3121,"DESIGN INTERACTIVE, LLC",LHN2HN7285X3,2,863608.8200000001,0.0,0.0,0.0,431804.41,2,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
3135,CENTEVA LLC,VFPKHHHDDBR2,1,838606.78,0.0,0.0,0.0,838606.78,1,0.0,,no_forward_book,100.0,0.0,False,"no S->O transition across 5 readable determinations — per-procurement, directional",0,0.0
3144,"GLOBAL CONSULTING INTERNATIONAL, INCORPORATED",D24MRJ55QPC8,1,825286.72,0.0,0.0,0.0,825286.72,1,0.0,,no_forward_book,100.0,0.0,False,"no S->O transition across 3 readable determinations — per-procurement, directional",0,0.0
3151,"AGILEDELTA, INC",L7J7VJWXB7X7,1,811535.0,811535.0,811535.0,811535.0,811535.0,1,0.0,100.0,value_weighted_near_term_share,0.0,0.0,,insufficient determinations (<3 per NAICS cell),1,811535.0
3153,DBISP LLC,WM4TLSL4VPZ1,2,806146.84,0.0,0.0,0.0,403073.42,2,0.0,,no_forward_book,100.0,0.0,False,"no S->O transition across 3 readable determinations — per-procurement, directional",0,0.0
3154,TANDT LLC,LHRWTC84FF33,1,803701.0,803701.0,803701.0,803701.0,803701.0,1,0.0,100.0,value_weighted_near_term_share,0.0,0.0,,insufficient determinations (<3 per NAICS cell),1,803701.0
3157,"VULNERABILITY RESEARCH LABS, LLC",GSG2AWMH6JF9,1,800000.0,0.0,0.0,0.0,800000.0,1,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
3180,TALKWALKER INC,LH74ETAQMSP1,2,770400.0,0.0,0.0,0.0,385200.0,2,0.0,,no_forward_book,100.0,0.0,True,"latest of 3 NAICS 541519 determinations is 'OTHER THAN SMALL BUSINESS' (code O, 1 total), with 2 earlier 'SMALL BUSINESS' (code S) determination(s) — per-procurement, directional",0,0.0
3187,"TESTPROS, INC",X2K7LCTAJVP1,1,757116.15,0.0,0.0,0.0,757116.15,1,0.0,,no_forward_book,100.0,0.0,False,"no S->O transition across 5 readable determinations — per-procurement, directional",0,0.0
3192,"GEOSPARK ANALYTICS, INC",QH3TRKAQMND9,1,750000.0,0.0,0.0,0.0,750000.0,1,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
3197,KONGSBERG DIGITAL SIMULATION INC,K894NYSJNLR6,1,741550.0,0.0,0.0,0.0,741550.0,1,0.0,,no_forward_book,100.0,0.0,False,"no S->O transition across 24 readable determinations — per-procurement, directional",0,0.0
3200,"CRITTENTON CONSULTING GROUP, INC",GX1LCREDG8B8,2,736253.24,0.0,0.0,0.0,368126.62,2,0.0,,no_forward_book,100.0,0.0,False,"no S->O transition across 8 readable determinations — per-procurement, directional",0,0.0
3208,SWINGTIDE INC,TVG2GLWLMEB6,1,730000.0,730000.0,730000.0,730000.0,730000.0,1,0.0,100.0,value_weighted_near_term_share,0.0,0.0,,insufficient determinations (<3 per NAICS cell),1,730000.0
3209,"INTERFACE & CONTROL SYSTEMS, INC",D73YFKY6KJM3,1,729297.5,0.0,0.0,0.0,729297.5,1,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
3210,AEQUUS STRATEGY GROUP,GL5DKM8MYQT3,1,729217.0,0.0,0.0,0.0,729217.0,1,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
3212,"C3TEK, LLC",LUTKMFB3GG16,1,728790.3,0.0,0.0,0.0,728790.3,1,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
3213,"TEC-MASTERS, INC",HMAMXN2R9864,1,727532.68,0.0,0.0,0.0,727532.68,1,0.0,,no_forward_book,100.0,0.0,False,"no S->O transition across 21 readable determinations — per-procurement, directional",0,0.0
3216,COLLABORATIVE TECHNOLOGIES AND COMMUNICATIONS CORP,KFJSPMVUMNY2,2,719774.5,0.0,0.0,0.0,359887.25,2,0.0,,no_forward_book,100.0,0.0,False,"no S->O transition across 7 readable determinations — per-procurement, directional",0,0.0
3229,DAWNBREAKER INC,KG1XNMVL4H76,1,705035.84,0.0,0.0,0.0,705035.84,1,0.0,,no_forward_book,100.0,0.0,False,"no S->O transition across 5 readable determinations — per-procurement, directional",0,0.0
3237,COMMAND CONTROL COMMUNICATIONS ENGINEERING & LOGISTICS LLC,JEG8DJJ6N115,2,696711.11,0.0,0.0,0.0,348355.56,2,0.0,,no_forward_book,100.0,0.0,False,"no S->O transition across 3 readable determinations — per-procurement, directional",0,0.0
3249,SCOTT TECH LLC,KMJRGMM1NAB4,1,680660.04,0.0,0.0,0.0,680660.04,1,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
3250,LOYOLA ENTERPRISES INCORPORATED,MF61REDU8N57,1,680622.74,0.0,680622.74,680622.74,680622.74,1,0.0,0.0,value_weighted_near_term_share,0.0,0.0,False,"no S->O transition across 20 readable determinations — per-procurement, directional",1,680622.74
3253,LABVANTAGE SOLUTIONS INC,NRU9BGDSJJY7,2,674513.4299999999,0.0,0.0,0.0,337256.72,2,0.0,0.0,value_weighted_near_term_share,0.0,0.0,False,"no S->O transition across 3 readable determinations — per-procurement, directional",1,410000.0
3260,RAYMOND POND SOLUTIONS 8A II JV LLC,DXN7UWAJ45M8,1,666111.33,0.0,0.0,0.0,666111.33,1,0.0,,no_forward_book,100.0,0.0,False,"no S->O transition across 53 readable determinations — per-procurement, directional",0,0.0
3266,"ARCSOFT CONSULTING, LLC",K7DMZENZSBH5,1,661819.26,0.0,0.0,0.0,661819.26,1,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
3271,S4-SDC-JV LLC,CR2VF6F18JT1,1,655821.57,0.0,655821.57,655821.57,655821.57,1,0.0,0.0,value_weighted_near_term_share,0.0,0.0,False,"no S->O transition across 3 readable determinations — per-procurement, directional",1,655821.57
3281,"CACI-APG, LLC",MUQHPV91J7H1,2,646477.62,0.0,0.0,0.0,323238.81,2,0.0,,no_forward_book,100.0,0.0,False,"no S->O transition across 8 readable determinations — per-procurement, directional",0,0.0
3282,"ASCEND TECHNOLOGIES GROUP, L.L.C",XLSZP8XNVHF3,1,645550.45,0.0,0.0,0.0,645550.45,1,0.0,0.0,value_weighted_near_term_share,0.0,0.0,,insufficient determinations (<3 per NAICS cell),1,645550.45
3285,MANUTEK INC,GDXLY1J86DB9,1,643129.97,0.0,0.0,0.0,643129.97,1,0.0,0.0,value_weighted_near_term_share,0.0,0.0,,insufficient determinations (<3 per NAICS cell),1,643129.97
3290,"UPLAND SOFTWARE, INC",G7K6K9Q46CZ9,1,640194.0,0.0,0.0,0.0,640194.0,1,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
3300,ACTIVU CORPORATION,N1QGHKMLSYF8,1,631500.03,0.0,0.0,0.0,631500.03,1,0.0,,no_forward_book,100.0,0.0,False,"no S->O transition across 25 readable determinations — per-procurement, directional",0,0.0
3307,"GLOBAL TECHNOLOGIES GROUP, INC",LMUEFCVAFEY3,2,620408.0,0.0,0.0,0.0,310204.0,2,0.0,,no_forward_book,100.0,0.0,False,"no S->O transition across 3 readable determinations — per-procurement, directional",0,0.0
3330,"ADVANCED CABLE CONNECTION, INC",HYTQHRDEMTH5,1,590296.54,0.0,0.0,0.0,590296.54,1,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
3336,CHOOCH INTELLIGENCE TECHNOLOGIES CO,KDZNTGFFURB3,1,587282.0,0.0,0.0,0.0,587282.0,1,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
3338,FIDDLER LABS INC,NEKQEHD58N77,1,583333.0,0.0,0.0,0.0,583333.0,1,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
3344,"DAWSON'S REALTY & MORTGAGES, INC",EY61HHUAJH94,1,579921.59,0.0,0.0,0.0,579921.59,1,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
3360,NOBLE GAS SYSTEMS INC,M8Y9G2MJ6515,1,551272.82,0.0,0.0,0.0,551272.82,1,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
3363,TRANDES CORP,K9QRMM7HQCM7,1,550000.0,0.0,0.0,0.0,550000.0,1,0.0,,no_forward_book,100.0,0.0,False,"no S->O transition across 349 readable determinations — per-procurement, directional",0,0.0
3371,VPC SOLUTIONS INC,HBNJPUMNWX63,1,545676.0,0.0,0.0,0.0,545676.0,1,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
3377,FUSION TECHNOLOGY LLC,RJKNVKRFXPA8,1,537600.0,0.0,0.0,0.0,537600.0,1,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
3396,"THE WYNSTONE GROUP, INC",DGNVS7ZYSXT5,1,522950.5,0.0,0.0,0.0,522950.5,1,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
3403,"VERTEX SOLUTIONS GROUP, LLC",CU9KHJJULKS6,1,515810.88,0.0,0.0,0.0,515810.88,1,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
3427,THOMAS GALLAWAY COMPANY LLC,VJMRDZ5FZXM5,1,496843.79,0.0,0.0,0.0,496843.79,1,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
3436,"THE WOODS HOLE GROUP, INC",K6VQQ6Y73WE5,1,492255.32,0.0,0.0,0.0,492255.32,1,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
3442,ENTERPRISE IS LLC,CV94NPJAKS53,1,486734.0,0.0,0.0,0.0,486734.0,1,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
3451,"BRSI, LP",KMMRGN6EF191,1,475376.76,0.0,0.0,0.0,475376.76,1,0.0,,no_forward_book,100.0,0.0,False,"no S->O transition across 3 readable determinations — per-procurement, directional",0,0.0
3455,NUVITEK LLC,NYUCLC7Y8AG1,1,465612.3,0.0,0.0,0.0,465612.3,1,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
3461,"LEAD TRAINING, LLC",HFC9N4CUSVW5,1,458020.17,0.0,0.0,0.0,458020.17,1,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
3475,"STS FEDERAL, LLC",C59FJCH8PPB3,1,447527.3,0.0,0.0,447527.3,447527.3,1,0.0,0.0,value_weighted_near_term_share,0.0,0.0,,insufficient determinations (<3 per NAICS cell),1,447527.3
3484,PACIFIC DEFENSE STRATEGIES INC,W93EQANE3JD5,1,441156.0,0.0,0.0,0.0,441156.0,1,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
3496,INNOVATIVE ELEMENT L.L.C,KTKEKJV2WCM4,1,428972.4,0.0,0.0,0.0,428972.4,1,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
3500,"CASCADES TECHNOLOGIES, INC",KBKUUT9NYVV6,1,426486.9,0.0,0.0,0.0,426486.9,1,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
3504,REGENCY ENTERPRISES SERVICES LLC,PKZDHERRLLG4,1,425683.54,0.0,0.0,0.0,425683.54,1,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
3508,TOTAL SOLUTIONS GROUP LLC,LBQXRDLL3436,1,421267.2,0.0,0.0,421267.2,421267.2,1,0.0,0.0,value_weighted_near_term_share,0.0,0.0,False,"no S->O transition across 5 readable determinations — per-procurement, directional",1,421267.2
3517,"SIMAUTHOR, INC",KJSCX3X4EBC7,1,416000.0,0.0,0.0,416000.0,416000.0,1,0.0,0.0,value_weighted_near_term_share,0.0,0.0,,insufficient determinations (<3 per NAICS cell),1,416000.0
3518,"THE DATABASE CONSULTANTS, LLC",KBDRT53NANV5,1,415933.1,0.0,0.0,0.0,415933.1,1,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
3520,"COMPUTER GENERATED SOLUTIONS, INC",J32EJ2JMU4M9,1,413135.04,0.0,0.0,413135.04,413135.04,1,0.0,0.0,value_weighted_near_term_share,0.0,0.0,,insufficient determinations (<3 per NAICS cell),1,413135.04
3524,"E2 OPTICS, LLC",TTZKR42LJ9P8,1,411237.82,0.0,0.0,0.0,411237.82,1,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
3526,"SABIO SYSTEMS, LLC",GLZJMKVYFJG9,1,408150.0,0.0,0.0,0.0,408150.0,1,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
3533,ECLIPSE TECHNICAL SYSTEMS LLC,F14AV683G578,1,400791.4,0.0,0.0,0.0,400791.4,1,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
3534,BLUE LIGHT LLC,ZAMKRB5L3BK3,1,400002.0,0.0,0.0,0.0,400002.0,1,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
3544,USAREUR REGISTRY OF MOTOR VEHICLES,XJCKZTWSE4R7,1,389714.4,0.0,0.0,0.0,389714.4,1,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
3547,CORNIC TECHNOLOGIES INC,CERYGFWS7TK5,1,388760.8,0.0,0.0,0.0,388760.8,1,0.0,0.0,value_weighted_near_term_share,0.0,0.0,False,"no S->O transition across 5 readable determinations — per-procurement, directional",1,388760.8
3555,SECURE DATA INC,R7NEX8614XP5,1,381566.22,0.0,0.0,0.0,381566.22,1,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
3566,INTACT TECHNOLOGY INC,SNE1FRA3N5K5,1,370849.5,0.0,0.0,0.0,370849.5,1,0.0,,no_forward_book,100.0,0.0,,insufficient determinations (<3 per NAICS cell),0,0.0
3570,"KEY SOLUTIONS, INC",G8AQZ66YZVH8,1,369225.0,0.0,369225.0,369225.0,369225.0,1,0.0,0.0,value_weighted_near_term_share,0.0,0.0,,insufficient determinations (<3 per NAICS cell),1,369225.0
